date,buckshot_nswc_seal,dragomir_sabre,osiris_elite_crew,seal_team_6_soldier_nswc_seal,slingshot_phoenix,soldier_phoenix,lt._commander_ricksaw_nswc_seal,b_squadron_officer_sas,special_agent_ava_fbi,blackwolf_sabre,enforcer_phoenix,maximus_sabre,the_elite_mr._muhlik_elite_crew,3rd_commando_company_ksk,'two_times'_mccoy_usaf_tacp,rezan_the_ready_sabre,'the_doctor'_romanov_sabre,markus_delrow_fbi_hrt,operator_fbi_swat,prof._shahmat_elite_crew,getaway_sally_the_professionals,number_k_the_professionals,little_kev_the_professionals,safecracker_voltzmann_the_professionals,sergeant_bombson_swat,john_'van_healen'_kask_swat,'blueberries'_buckshot_nswc_seal,sir_bloody_loudmouth_darryl_the_professionals,dragomir_sabre_footsoldier,sir_bloody_miami_darryl_the_professionals,cmdr._mae_'dead_cold'_jamison_swat,sir_bloody_skullhead_darryl_the_professionals,chem-haz_specialist_swat,bio-haz_specialist_swat,street_soldier_phoenix,1st_lieutenant_farlow_swat,'two_times'_mccoy_tacp_cavalry,sir_bloody_darryl_royale_the_professionals,sir_bloody_silent_darryl_the_professionals,sous-lieutenant_medic_gendarmerie_nationale,trapper_aggressor_guerrilla_warfare,vypa_sista_of_the_revolution_guerrilla_warfare,officer_jacques_beltram_gendarmerie_nationale,'medium_rare'_crasswater_guerrilla_warfare,arno_the_overgrown_guerrilla_warfare,aspirant_gendarmerie_nationale,bloody_darryl_the_strapped_the_professionals,chef_d'escadron_rouchard_gendarmerie_nationale,chem-haz_capitaine_gendarmerie_nationale,cmdr._davida_'goggles'_fernandez_seal_frogman,cmdr._frank_'wet_sox'_baroud_seal_frogman,col._mangos_dabisi_guerrilla_warfare,crasswater_the_forgotten_guerrilla_warfare,d_squadron_officer_nzsas,elite_trapper_solman_guerrilla_warfare,trapper_guerrilla_warfare,lieutenant_'tree_hugger'_farlow_swat,lieutenant_rex_krikey_seal_frogman,primeiro_tenente_brazilian_1st_battalion,jungle_rebel_elite_crew
2024-12-29 00:00:00+00:00,4.83,3.978,5.678,8.059,6.267,3.632,12.817,8.43,16.214,5.069,3.572,3.86,6.826,9.641,5.429,4.989,8.683,5.269,6.931,4.681,96.965,51.097,21.429,16.537,7.958,6.477,9.038,91.631,5.323,135.243,10.325,44.283,7.874,7.804,9.097,6.331,5.233,50.694,34.716,6.339,13.269,35.701,10.711,20.408,8.75,5.676,32.853,13.374,15.233,64.588,52.513,19.061,16.299,53.676,24.448,15.803,8.936,10.05,26.765,14.922
2024-12-30 00:00:00+00:00,4.851,4.045,5.612,8.063,6.334,3.597,13.268,8.441,16.419,5.135,3.691,3.936,6.509,9.99,5.1,4.904,8.436,5.276,6.985,4.596,94.289,50.833,21.371,16.059,8.269,6.497,8.883,91.224,5.348,133.23,10.561,43.173,7.735,7.877,8.886,6.072,5.184,51.859,34.075,6.546,13.623,35.379,10.04,20.517,8.969,5.68,35.062,12.789,14.526,64.89,50.378,20.879,15.405,53.615,23.798,16.253,9.04,9.709,26.972,14.525
2024-12-31 00:00:00+00:00,4.982,4.022,5.809,8.4,6.625,3.577,12.921,8.459,16.401,5.271,3.758,3.93,6.465,9.364,5.157,4.998,8.643,5.316,7.069,4.558,96.782,52.034,22.196,15.98,8.172,6.431,9.122,93.105,5.302,134.62,10.066,42.667,7.973,7.746,8.793,6.324,5.34,52.318,33.791,6.36,13.421,35.011,10.952,21.828,8.689,5.688,36.497,12.817,14.933,67.718,51.868,19.701,15.854,52.955,23.924,17.251,8.92,9.719,27.363,15.025
2025-01-01 00:00:00+00:00,4.964,4.023,5.956,8.395,6.5,3.596,12.497,8.406,16.307,5.223,3.67,3.948,6.685,9.651,5.205,5.053,8.497,5.281,7.024,4.559,99.671,52.821,21.464,16.168,8.232,6.622,9.209,91.267,5.233,130.548,10.029,42.011,7.795,7.788,8.187,6.262,5.22,50.802,33.992,6.592,13.714,36.431,10.978,20.792,9.121,5.872,34.563,13.148,14.711,65.024,52.624,19.032,15.503,55.068,24.229,17.016,8.603,10.124,28.068,14.866
2025-01-02 00:00:00+00:00,4.913,4.104,5.859,8.691,6.623,3.56,12.643,8.723,16.783,5.163,3.728,3.943,6.926,9.638,5.22,5.039,8.738,5.391,7.019,4.584,95.261,52.081,21.77,15.744,7.985,6.749,9.178,89.728,5.429,129.547,9.943,42.139,8.121,8.176,8.4,6.315,5.284,50.194,33.755,6.407,13.94,35.202,10.577,20.52,9.116,5.854,35.514,13.1,15.124,66.246,50.232,19.213,15.64,55.756,24.365,16.566,8.667,10.015,29.647,14.627
2025-01-03 00:00:00+00:00,5.033,4.186,6.249,8.63,6.648,3.725,13.194,8.468,17.224,5.307,3.822,4.053,7.251,9.773,5.258,5.137,8.89,5.565,7.045,4.786,97.289,53.568,21.867,16.111,8.271,6.879,9.108,87.781,5.485,133.359,10.534,41.737,8.1,7.84,9.019,6.483,5.406,48.133,33.869,6.655,13.424,36.13,10.677,20.866,9.22,6.05,33.9,13.155,15.525,63.808,49.963,19.268,15.508,54.967,24.071,16.63,9.132,9.985,29.674,14.652
2025-01-04 00:00:00+00:00,5.077,4.328,6.319,8.651,6.446,3.716,13.403,8.445,17.223,5.335,3.807,4.149,7.275,9.589,5.391,5.299,9.154,5.466,7.207,4.893,97.309,54.207,21.84,16.89,8.247,6.72,9.152,86.137,5.61,135.827,10.621,42.77,8.263,8.103,8.955,6.571,5.494,47.625,33.95,6.285,13.942,36.839,10.807,22.145,9.271,6.177,34.291,13.733,15.952,62.382,49.597,19.414,16.116,56.018,23.302,16.267,9.005,10.465,29.576,14.895
2025-01-05 00:00:00+00:00,5.055,4.388,6.246,8.841,6.558,3.617,13.279,8.416,17.104,5.471,3.921,4.175,7.398,9.645,5.24,5.27,9.166,5.418,7.204,4.829,95.13,51.693,21.827,17.053,8.487,6.966,9.624,86.278,5.635,133.046,10.775,42.506,8.486,7.986,8.879,6.627,5.402,48.799,33.663,6.774,14.063,36.925,10.713,20.875,9.443,6.146,34.587,14.219,15.897,62.507,52.92,20.072,15.913,56.533,23.527,16.252,8.764,10.487,30.049,14.613
2025-01-06 00:00:00+00:00,5.091,4.408,6.182,8.829,6.628,3.674,13.197,8.516,17.026,5.597,3.932,4.23,7.157,9.759,5.394,5.372,8.902,5.575,7.41,4.947,95.721,54.958,22.135,16.843,8.699,7.265,9.334,87.953,5.779,133.101,10.779,42.371,8.413,8.196,9.068,6.657,5.586,48.819,34.52,6.616,14.412,36.049,10.699,21.904,9.646,6.157,34.037,13.759,15.82,62.145,53.685,20.386,15.169,54.654,24.341,16.068,9.007,10.422,30.161,15.363
2025-01-07 00:00:00+00:00,5.143,4.377,6.251,9.024,6.73,3.686,13.06,8.498,17.116,5.623,3.912,4.281,7.375,10.142,5.483,5.359,9.203,5.607,7.497,4.977,93.827,53.246,21.799,16.519,8.521,6.662,9.63,86.212,5.743,132.412,10.966,41.621,8.494,8.311,9.035,6.536,5.584,47.792,34.337,6.711,14.604,36.388,10.998,22.064,9.571,6.409,34.436,14.213,16.239,62.026,53.706,21.025,15.42,57.935,24.471,16.26,9.15,10.475,29.991,16.137
2025-01-08 00:00:00+00:00,5.282,4.424,6.151,9.088,7.101,3.71,13.177,8.577,17.262,5.607,3.907,4.272,7.351,9.772,5.556,5.411,9.164,5.555,7.513,5.062,96.334,52.035,21.878,16.61,8.599,6.866,9.268,87.029,5.887,132.893,11.135,42.608,8.775,8.2,8.692,6.823,5.646,51.18,34.325,6.826,14.064,35.752,10.922,20.533,9.63,6.4,33.231,14.004,15.995,62.316,50.171,19.779,15.716,55.614,24.562,17.098,9.344,10.568,30.609,15.736
2025-01-09 00:00:00+00:00,5.154,4.32,6.06,8.72,6.913,3.776,13.113,8.561,17.529,5.741,3.889,4.221,7.292,9.512,5.432,5.443,8.847,5.675,7.521,5.14,97.445,51.795,22.035,16.979,8.755,7.073,9.254,86.172,5.863,139.531,11.582,41.363,8.414,8.089,8.95,6.702,5.577,49.422,33.572,6.652,14.402,37.23,11.114,21.583,9.799,6.334,33.055,14.402,15.711,63.897,51.165,19.847,15.885,57.569,23.926,17.271,8.953,10.555,30.293,15.631
2025-01-10 00:00:00+00:00,5.301,4.409,6.159,8.947,7.184,3.752,13.004,8.644,17.274,5.828,3.906,4.359,7.281,9.883,5.67,5.611,9.114,5.692,7.672,5.139,97.046,51.279,21.832,16.66,8.967,7.226,9.714,88.215,5.813,134.606,11.364,41.831,8.699,8.384,9.022,6.678,5.68,50.268,34.302,6.755,14.76,39.929,11.124,21.452,10.138,6.138,33.357,15.073,15.653,64.238,52.684,20.107,16.129,54.095,23.131,17.676,9.012,10.793,28.877,15.996
2025-01-11 00:00:00+00:00,5.491,4.386,6.286,8.885,6.825,3.766,13.254,8.67,17.776,5.843,3.949,4.52,7.296,9.989,5.742,5.677,9.075,5.805,7.927,5.208,96.714,49.179,21.995,17.077,9.014,7.069,9.528,88.795,5.921,134.636,11.956,41.086,8.838,8.488,9.001,6.877,5.828,48.149,33.789,6.768,15.003,39.246,11.525,21.829,10.227,6.045,34.428,14.78,16.26,65.451,52.046,21.111,16.635,55.04,23.914,17.091,9.197,11.209,29.378,15.865
2025-01-12 00:00:00+00:00,5.41,4.313,6.143,8.945,6.889,3.789,13.381,8.74,16.772,5.737,3.992,4.379,7.027,9.898,5.755,5.597,9.129,5.801,7.852,5.098,94.016,50.269,22.428,16.993,8.894,7.026,9.566,86.113,5.884,133.668,11.978,41.132,8.654,8.678,8.859,6.591,5.835,50.831,34.011,6.429,14.184,36.414,11.541,23.499,10.356,6.038,34.037,14.736,16.576,63.156,53.482,21.17,16.405,56.047,24.078,16.49,9.179,11.448,31.035,16.312
2025-01-13 00:00:00+00:00,5.457,4.41,6.182,8.976,7.048,3.73,13.254,8.615,16.881,5.692,3.978,4.309,6.843,10.045,5.782,5.698,9.046,5.849,7.831,5.003,95.228,52.127,22.55,16.278,8.949,9.133,9.41,84.241,5.853,125.754,12.125,41.054,8.955,8.647,9.04,6.875,5.861,47.136,33.993,6.908,15.101,39.462,11.581,22.666,10.866,6.279,34.141,14.952,15.808,60.749,50.305,21.352,16.308,56.847,26.06,16.74,9.185,11.548,29.155,16.958
2025-01-14 00:00:00+00:00,5.361,4.487,6.077,8.773,6.753,3.749,12.897,8.327,17.129,5.683,3.878,4.379,7.077,9.894,5.676,5.469,8.879,5.726,7.797,5.059,89.096,53.166,21.536,16.323,8.908,6.811,9.799,81.491,5.863,123.737,12.011,39.46,8.707,8.505,8.758,6.859,5.831,46.837,32.935,7.016,14.721,36.443,11.579,22.853,10.528,6.253,33.85,14.93,16.827,61.781,50.64,21.136,16.055,67.305,25.197,16.756,9.344,11.194,27.638,15.664
2025-01-15 00:00:00+00:00,5.439,4.396,6.056,8.73,6.753,3.636,13.183,8.385,16.668,5.507,3.817,4.224,7.003,9.586,5.63,5.233,8.828,5.711,7.679,4.843,91.252,50.0,21.689,15.822,8.768,7.291,9.2,81.534,5.73,126.827,11.128,38.071,8.76,8.608,8.747,6.554,5.865,46.644,32.686,6.634,14.827,37.085,11.819,21.594,10.096,6.139,32.489,15.075,16.58,61.903,48.378,21.477,15.698,53.33,23.144,17.686,9.021,9.868,29.681,16.445
2025-01-16 00:00:00+00:00,5.279,4.38,6.167,8.92,6.495,3.492,13.209,8.263,17.011,5.491,3.842,4.22,7.121,9.616,5.524,5.367,8.683,5.786,7.516,4.791,92.089,50.168,21.979,15.904,8.807,7.227,9.329,72.917,5.762,116.742,10.728,36.91,8.402,8.741,8.573,6.75,5.7,43.617,30.999,6.832,14.795,35.577,11.936,20.826,10.173,6.103,31.24,15.232,16.711,60.881,48.831,20.995,16.291,53.059,22.753,16.653,9.422,10.323,29.921,16.16
2025-01-17 00:00:00+00:00,5.28,4.421,6.117,8.997,6.707,3.511,13.361,7.963,16.995,5.666,3.81,4.03,7.128,10.089,5.619,5.372,8.61,5.732,7.586,4.686,91.008,50.241,21.574,15.749,8.792,7.296,9.497,72.578,5.768,116.645,10.309,36.911,8.745,8.673,8.751,6.946,5.615,43.428,30.531,6.931,14.832,35.727,12.047,20.983,10.227,5.912,29.929,15.273,16.583,49.06,49.842,21.18,15.897,53.871,22.816,17.332,9.403,10.861,28.497,16.603
2025-01-18 00:00:00+00:00,5.248,4.586,6.128,8.974,6.789,3.561,12.998,8.164,16.817,5.715,3.842,4.152,7.284,10.111,5.555,5.301,8.675,5.708,7.662,4.817,89.673,48.909,21.124,15.815,8.968,7.299,9.505,73.612,5.774,113.429,10.189,36.434,8.859,8.703,8.804,6.827,5.689,46.249,31.295,6.909,14.788,35.628,13.316,21.976,10.227,6.103,33.518,15.228,16.495,58.698,48.329,20.503,16.174,56.193,22.608,17.199,9.136,10.747,29.241,16.353
2025-01-19 00:00:00+00:00,5.298,4.589,5.965,8.888,7.151,3.495,13.022,8.131,17.221,5.545,3.84,4.211,7.312,10.278,5.524,5.322,8.697,5.698,7.561,4.823,87.873,48.739,21.429,16.062,9.034,7.329,9.463,76.71,5.713,120.08,9.983,37.679,8.93,8.775,8.757,6.92,5.599,47.783,31.207,7.176,14.836,36.777,12.524,22.987,10.055,6.138,32.675,14.879,16.194,58.417,49.839,21.165,16.246,54.995,21.612,17.62,9.482,11.108,27.613,16.356
2025-01-20 00:00:00+00:00,5.192,4.669,6.074,8.804,6.845,3.556,12.98,8.153,17.361,5.59,3.847,4.252,6.987,9.851,5.559,5.228,8.738,5.562,7.51,4.613,89.925,49.766,21.768,15.842,8.863,7.082,9.39,70.68,5.892,123.467,9.916,39.131,9.053,8.578,8.631,6.892,5.62,45.727,33.104,7.212,14.789,34.463,12.26,21.334,10.058,6.262,33.033,14.753,16.265,57.93,49.037,20.173,15.033,55.372,23.25,17.538,9.512,10.964,27.391,15.479
2025-01-21 00:00:00+00:00,5.198,4.697,6.101,8.737,6.713,3.594,12.839,8.119,17.102,5.373,3.892,4.225,7.067,9.918,5.337,5.111,8.643,5.468,7.495,4.623,86.38,50.531,19.56,15.959,8.967,7.203,9.194,76.548,6.003,125.168,9.785,39.744,8.942,8.682,8.578,6.667,5.467,43.9,33.169,6.843,14.638,34.842,12.082,21.243,10.058,6.04,32.645,14.786,16.292,56.942,48.37,21.437,16.055,52.436,23.577,16.844,8.966,10.239,27.809,16.979
2025-01-22 00:00:00+00:00,5.139,4.741,6.05,8.896,6.489,3.516,13.055,8.096,16.629,5.477,3.84,4.263,7.2,9.863,5.43,5.325,9.023,5.629,7.437,4.733,92.044,48.913,21.636,15.884,9.454,7.408,9.23,74.599,5.924,120.652,9.694,37.569,9.276,8.693,8.687,6.653,5.596,44.089,31.355,6.669,14.382,34.021,12.299,21.003,9.785,6.292,32.832,14.953,15.718,56.669,49.922,20.573,15.697,54.017,22.727,18.28,9.017,10.69,26.125,15.639
2025-01-23 00:00:00+00:00,5.283,4.704,6.063,8.978,6.662,3.585,13.073,7.795,16.758,5.516,3.854,4.334,7.189,10.041,5.494,5.241,8.871,5.744,7.477,4.853,88.258,48.14,21.447,15.574,9.198,7.437,9.735,77.719,6.192,118.266,9.975,35.375,9.297,8.396,8.658,6.696,5.631,42.825,31.45,7.079,14.12,33.798,12.093,20.637,9.552,6.164,30.777,14.665,15.49,57.566,51.65,21.615,15.342,52.379,23.544,17.978,9.395,10.392,28.904,16.621
2025-01-24 00:00:00+00:00,5.087,4.674,6.075,8.657,6.386,3.536,13.028,7.91,16.309,5.585,3.836,4.272,6.932,9.969,5.556,5.287,8.523,5.658,7.656,4.872,87.431,48.65,21.236,15.443,8.988,8.172,9.84,73.312,6.179,119.171,9.913,34.586,9.397,8.655,8.577,6.513,5.65,43.514,30.039,7.202,14.529,33.044,11.646,20.31,9.515,6.185,29.974,14.212,15.747,57.492,53.224,20.543,14.988,51.835,24.041,17.142,9.425,10.632,27.775,16.397
2025-01-25 00:00:00+00:00,5.241,4.54,6.136,8.883,6.417,3.608,13.031,7.835,16.772,5.657,3.903,4.339,7.186,10.113,5.496,5.389,8.465,5.705,7.657,4.819,84.507,47.403,20.362,15.29,8.434,7.428,9.919,71.443,6.304,107.04,9.727,33.161,9.303,8.889,8.494,6.903,5.612,43.929,29.271,6.939,14.932,32.563,11.953,20.705,9.409,6.285,30.92,13.837,15.893,55.278,48.165,22.017,15.596,53.254,23.309,17.07,9.18,10.749,27.689,16.235
2025-01-26 00:00:00+00:00,5.16,4.297,6.183,9.009,6.406,3.588,13.184,7.995,16.93,5.65,3.88,4.206,7.152,10.1,5.495,5.365,8.626,5.674,7.675,4.91,87.095,48.143,21.145,15.069,8.754,7.122,9.709,76.067,6.437,122.315,9.975,34.757,9.001,8.815,8.444,6.712,5.559,43.735,30.067,6.884,14.761,32.861,11.895,20.999,9.337,6.297,30.622,13.777,16.125,57.62,47.233,20.253,15.781,56.499,23.948,17.751,9.005,10.36,28.113,16.234
2025-01-27 00:00:00+00:00,5.216,4.306,6.18,8.959,6.299,3.536,12.965,8.092,17.047,5.603,3.832,4.06,6.945,10.293,5.599,5.216,8.831,5.52,7.461,4.818,87.482,49.946,21.52,15.209,8.761,7.199,9.788,72.948,6.233,113.158,10.146,35.703,8.897,8.473,8.446,6.466,5.858,42.868,31.646,6.692,14.541,32.528,11.319,20.515,9.54,6.269,30.269,13.113,16.108,57.47,50.622,20.612,15.71,59.286,22.894,17.195,9.189,10.669,29.284,16.433
2025-01-28 00:00:00+00:00,5.318,4.414,6.32,9.192,6.336,3.602,13.208,8.228,17.42,5.903,4.021,4.274,7.18,10.522,5.784,5.389,8.878,5.958,7.847,4.799,86.972,50.35,21.101,15.74,8.799,6.822,9.855,73.466,6.509,116.519,10.603,37.761,9.194,8.934,8.856,6.785,5.97,42.235,32.242,6.969,15.415,34.938,12.591,20.787,9.742,6.202,31.716,14.992,17.076,57.341,50.851,21.793,16.564,58.414,23.713,17.895,9.676,10.695,29.022,15.63
2025-01-29 00:00:00+00:00,5.743,4.719,6.6,9.684,6.843,3.79,14.038,8.615,18.202,6.031,4.177,4.432,7.446,10.888,6.154,5.634,9.354,6.331,8.523,5.242,90.091,53.01,22.027,16.293,9.512,7.439,9.974,74.931,6.484,119.896,11.414,39.087,9.442,8.889,8.849,7.225,6.235,45.807,33.616,7.107,15.207,34.666,12.669,21.22,10.397,6.704,34.422,15.324,17.17,58.495,51.937,21.052,17.138,63.664,24.911,19.173,10.006,10.891,28.903,16.636
2025-01-30 00:00:00+00:00,6.0,4.769,6.742,9.898,7.187,3.888,14.342,9.028,18.329,6.29,4.304,4.707,7.685,11.293,6.206,5.832,9.652,6.623,8.649,5.385,87.198,54.407,22.562,16.827,9.729,7.91,10.413,75.543,6.752,120.783,11.8,37.412,10.011,9.63,9.031,7.44,5.88,45.782,33.844,7.432,16.356,35.678,12.107,22.189,10.646,6.734,35.495,15.648,17.018,60.357,50.318,21.107,16.717,60.206,25.246,18.673,10.169,11.391,31.374,18.215
2025-01-31 00:00:00+00:00,5.958,4.957,7.182,10.562,7.206,4.012,13.59,8.974,18.996,6.574,4.222,4.672,7.8,12.075,6.497,5.839,9.509,6.531,9.996,5.459,95.496,55.103,23.189,16.875,9.448,7.974,10.844,74.737,6.898,137.812,11.529,41.159,10.195,9.609,9.225,7.653,6.415,49.697,36.184,7.657,15.498,38.331,12.362,23.338,11.122,6.898,33.168,15.027,18.091,61.617,54.987,23.533,16.927,63.687,26.878,18.945,10.03,11.542,30.649,18.172
2025-02-01 00:00:00+00:00,5.24,4.396,6.16,8.988,6.469,3.482,13.038,8.184,17.37,5.554,3.823,4.024,6.976,10.14,5.626,5.303,8.846,5.685,7.418,5.002,88.437,49.189,21.014,15.838,8.666,7.348,9.613,74.053,6.167,119.621,10.533,37.314,8.508,8.901,8.298,6.681,5.718,43.753,32.024,6.861,14.163,34.424,12.025,20.829,9.688,6.081,30.758,13.907,15.952,59.539,49.42,21.061,15.247,57.244,24.125,17.646,9.506,10.791,28.775,15.974
2025-02-02 00:00:00+00:00,5.349,4.503,6.163,9.417,6.609,3.627,13.464,8.255,17.889,5.647,3.813,4.154,7.187,10.478,5.697,5.387,8.989,5.748,7.57,5.001,88.927,50.553,21.212,16.337,8.708,7.382,9.934,72.505,6.336,117.927,10.829,37.598,8.546,8.602,8.305,6.898,5.838,44.559,32.454,6.931,14.554,34.624,12.153,21.149,9.776,6.088,32.566,14.392,16.205,59.979,46.898,20.758,15.385,55.61,23.835,18.314,9.413,10.817,29.096,15.914
2025-02-03 00:00:00+00:00,5.39,4.383,6.07,9.424,6.571,3.593,13.663,8.384,18.174,5.776,3.864,4.178,7.406,10.836,5.751,5.375,8.855,5.721,7.841,4.982,86.856,51.032,21.334,16.723,8.753,7.435,9.875,71.031,6.252,116.388,10.966,37.593,8.896,8.814,8.49,6.909,5.867,45.686,32.751,6.848,14.7,35.486,12.658,21.308,9.922,6.197,34.364,14.361,16.935,58.064,46.512,20.477,16.028,56.313,25.662,18.247,9.734,10.905,29.202,15.721
2025-02-04 00:00:00+00:00,5.322,4.409,6.103,9.492,6.458,3.594,13.433,8.15,18.592,5.749,3.828,4.267,7.316,10.432,5.687,5.357,8.905,5.696,7.835,4.995,89.063,50.288,21.391,16.228,9.051,7.391,9.799,72.286,6.247,117.322,11.188,36.658,9.167,9.113,8.552,6.914,5.87,44.284,32.585,7.058,14.444,34.091,12.893,21.655,9.869,6.364,32.295,15.156,16.563,56.776,48.126,20.739,15.924,60.361,24.957,18.323,10.341,11.095,28.97,15.872
2025-02-05 00:00:00+00:00,5.481,4.475,6.25,9.544,6.744,3.607,13.719,8.198,18.161,5.743,3.909,4.332,7.366,10.809,5.681,5.42,9.197,5.775,7.795,5.094,89.576,51.581,22.018,16.929,9.151,7.642,10.684,71.541,6.293,117.079,11.566,36.185,9.532,9.093,8.641,6.898,6.07,42.692,33.638,7.105,15.149,36.651,12.624,21.689,9.845,6.374,33.179,15.107,16.442,58.241,48.047,36.58,16.191,54.166,24.467,17.301,10.163,11.468,29.218,15.27
2025-02-06 00:00:00+00:00,5.532,4.575,6.36,9.544,6.776,3.708,13.464,8.088,18.097,5.865,3.874,4.39,7.245,11.077,5.888,5.438,9.369,5.908,7.835,5.168,90.757,50.276,21.772,17.063,9.144,7.715,11.151,72.795,6.301,114.984,11.527,36.273,9.641,9.146,8.513,7.152,6.194,43.823,33.148,6.977,15.427,34.951,12.723,22.165,10.144,6.497,32.821,14.906,17.283,58.628,48.931,20.863,16.271,56.608,25.025,18.275,10.502,11.41,29.85,15.848
2025-02-07 00:00:00+00:00,5.605,4.57,6.383,10.029,6.641,3.716,14.03,8.094,18.029,5.856,4.0,4.436,7.435,10.821,5.942,5.501,9.115,5.988,8.068,5.216,92.578,50.849,22.112,17.194,9.537,7.955,10.82,73.357,6.291,112.899,11.444,37.49,9.125,9.436,8.557,7.321,6.177,44.385,33.757,6.98,15.407,35.209,12.951,22.151,10.18,6.525,33.641,15.24,16.856,60.926,49.012,20.857,16.568,56.751,23.878,18.074,10.333,11.651,29.383,16.175
2025-02-08 00:00:00+00:00,5.847,4.675,6.555,9.905,6.849,3.79,14.399,8.301,17.949,5.928,4.083,4.44,7.281,10.944,5.967,5.664,9.036,6.016,8.258,5.2,91.636,52.568,21.767,16.645,9.376,7.882,11.036,72.456,6.268,116.971,11.757,37.387,9.471,9.58,8.763,7.301,6.165,44.266,34.058,7.219,15.852,35.682,13.199,21.661,10.23,6.462,33.514,15.492,17.435,61.682,50.515,21.627,16.113,56.239,24.296,18.758,10.87,11.863,30.018,16.307
2025-02-09 00:00:00+00:00,5.867,4.667,6.761,10.002,6.994,3.877,14.084,8.28,18.141,6.045,4.248,4.502,7.362,11.082,6.085,5.699,9.165,6.333,8.356,5.193,91.247,52.224,22.107,17.057,9.37,8.166,10.955,71.036,6.481,114.832,11.828,37.659,9.662,9.204,8.838,7.316,6.175,45.731,34.768,7.249,15.466,34.195,12.738,21.621,10.637,6.624,33.991,14.889,17.82,55.811,49.084,21.771,16.157,57.801,24.264,18.681,10.745,11.771,30.389,16.519
2025-02-10 00:00:00+00:00,5.867,4.708,6.706,9.893,6.908,3.831,14.173,8.157,17.718,6.255,4.345,4.515,7.416,10.811,6.091,5.69,9.104,6.481,8.347,5.272,90.242,52.046,22.542,16.887,9.269,8.221,10.687,70.767,6.495,116.978,12.018,37.807,9.623,9.395,8.569,7.388,6.47,46.49,32.855,7.174,15.938,34.295,12.811,21.787,10.132,6.462,34.064,15.712,16.429,56.702,51.263,22.085,16.26,58.031,23.114,18.174,10.876,11.68,30.868,16.5
2025-02-11 00:00:00+00:00,5.822,4.795,6.897,10.143,7.23,3.873,14.666,8.29,17.591,6.204,4.474,4.548,7.491,10.622,6.215,5.817,9.042,6.241,8.326,5.273,95.176,51.421,22.707,16.449,9.308,8.129,10.663,71.943,6.286,114.208,12.077,37.646,9.545,9.584,9.115,7.318,6.18,45.669,33.723,7.078,16.15,36.448,12.741,21.855,10.54,6.534,33.598,14.778,17.004,57.149,48.366,22.197,16.146,57.318,23.437,18.908,10.481,11.65,31.218,16.364
2025-02-12 00:00:00+00:00,5.898,4.93,6.698,9.752,7.183,3.999,14.759,8.529,17.923,6.313,4.593,4.69,7.584,10.772,6.117,5.933,9.105,6.489,8.594,5.377,92.059,52.821,22.295,17.119,9.735,8.193,10.836,73.74,6.598,118.292,12.407,37.416,9.701,9.664,8.871,7.273,6.228,45.928,33.987,7.212,16.407,36.526,13.41,22.722,11.225,6.691,33.51,15.573,17.827,60.421,51.195,25.255,16.382,54.677,24.374,18.943,10.073,11.814,31.582,16.919
2025-02-13 00:00:00+00:00,5.864,4.662,6.614,10.165,7.132,3.822,14.468,9.077,17.697,6.152,4.425,4.509,7.411,10.633,6.206,5.826,9.054,6.514,8.669,5.418,90.76,52.918,22.497,16.715,9.523,8.242,10.643,71.814,6.296,118.273,11.906,37.218,9.802,9.536,8.837,7.675,6.381,45.864,34.138,7.435,16.449,35.081,13.591,22.334,10.423,6.598,32.771,15.512,17.452,58.875,50.542,21.06,16.418,56.757,25.07,19.02,10.002,11.88,32.133,16.512
2025-02-14 00:00:00+00:00,5.951,4.853,6.679,10.101,7.034,3.877,14.711,8.256,18.533,6.277,4.112,4.628,7.489,10.894,6.211,5.918,9.027,6.587,8.863,5.493,90.502,51.75,23.254,17.511,9.637,8.49,10.874,70.711,6.523,121.261,12.33,37.895,10.047,9.613,8.704,7.834,6.397,45.067,34.129,7.471,16.683,35.466,13.553,22.694,10.595,6.954,33.866,16.45,18.347,57.802,51.976,22.036,16.336,56.217,25.495,18.666,10.534,11.76,34.518,16.379
2025-02-15 00:00:00+00:00,6.153,5.077,6.901,10.209,7.004,4.017,15.161,8.343,18.682,6.499,4.225,4.728,7.634,10.911,6.467,5.993,9.025,6.682,8.819,5.667,89.292,53.175,23.139,17.353,9.958,8.439,10.922,70.641,6.658,116.651,12.342,37.31,9.849,9.5,9.085,8.037,6.494,46.427,34.888,7.871,16.595,35.888,14.063,22.801,10.926,7.319,34.725,16.458,18.265,58.416,54.684,22.757,16.917,58.214,24.79,18.849,10.917,11.981,33.025,16.914
2025-02-16 00:00:00+00:00,6.16,5.175,7.014,10.335,6.996,3.99,15.493,8.359,18.905,6.548,4.4,4.812,8.045,10.775,6.384,5.98,9.301,6.732,8.895,5.637,91.04,54.965,24.288,17.652,10.148,8.279,11.161,72.076,6.564,122.635,12.186,40.16,9.924,9.634,9.034,7.978,7.719,48.512,34.632,7.924,17.041,35.332,13.787,22.565,11.127,7.202,35.212,16.397,19.184,59.906,50.806,22.948,16.886,59.377,24.739,19.623,10.193,12.132,33.9,16.609
